val;sav
0.8743760399334443;b_17_9
0.8706322795341098;b_17_9
0.8739600665557404;b_17_9
0.870216306156406;b_17_9
0.8747920133111481;b_17_9
0.8731281198003328;b_17_9
0.877287853577371;b_17_9
0.8639767054908486;b_17_10
0.860648918469218;b_17_10
0.860648918469218;b_17_10
0.8623128119800333;b_17_10
0.8614808652246256;b_17_10
0.858153078202995;b_17_10
0.8556572379367721;b_17_10
0.8627287853577371;b_17_10
0.8635607321131448;b_17_10
0.8623128119800333;b_17_10
0.8639767054908486;b_17_11
0.860648918469218;b_17_11
0.860648918469218;b_17_11
0.8623128119800333;b_17_11
0.8614808652246256;b_17_11
0.858153078202995;b_17_11
0.8556572379367721;b_17_11
0.8627287853577371;b_17_11
0.8635607321131448;b_17_11
0.8623128119800333;b_17_11
0.8752079866888519;b_17_12
0.8760399334442596;b_17_12
0.8789517470881864;b_17_12
0.8781198003327787;b_17_12
0.877287853577371;b_17_12
0.8781198003327787;b_17_12
0.867720465890183;b_17_12
0.8739600665557404;b_17_12
0.8756239600665557;b_17_12
0.877287853577371;b_17_12
0.8756239600665557;b_17_13
0.8760399334442596;b_17_13
0.8785357737104825;b_17_13
0.8764559068219634;b_17_13
0.8781198003327787;b_17_13
0.8781198003327787;b_17_13
0.867720465890183;b_17_13
0.8739600665557404;b_17_13
0.8760399334442596;b_17_13
0.877287853577371;b_17_13
0.8706322795341098;b_17_14
0.8735440931780366;b_17_14
0.8722961730449251;b_17_14
0.8589850249584027;b_17_14
0.8689683860232945;b_17_14
0.8706322795341098;b_17_14
0.8718801996672213;b_17_14
0.8610648918469218;b_17_14
0.8785357737104825;b_17_14
0.8718801996672213;b_17_14
0.8710482529118136;b_17_15
0.8735440931780366;b_17_15
0.8710482529118136;b_17_15
0.8698003327787022;b_17_15
0.8648086522462562;b_17_15
0.8752079866888519;b_17_15
0.8743760399334443;b_17_15
0.860648918469218;b_17_15
0.8756239600665557;b_17_15
0.8739600665557404;b_17_15
0.8290349417637272;b_19_1
0.8311148086522463;b_19_1
0.8440099833610649;b_19_1
0.8352745424292846;b_19_1
0.8448419301164726;b_19_1
0.8456738768718802;b_19_1
0.8456738768718802;b_19_1
0.8473377703826955;b_19_1
0.8440099833610649;b_19_1
0.8423460898502496;b_19_1
0.8232113144758736;b_19_2
0.8244592346089851;b_19_2
0.8207154742096506;b_19_2
0.8186356073211315;b_19_2
0.8207154742096506;b_19_2
0.8290349417637272;b_19_2
0.8178036605657238;b_19_2
0.8290349417637272;b_19_2
0.8202995008319468;b_19_2
0.8202995008319468;b_19_2
0.8232113144758736;b_19_3
0.8244592346089851;b_19_3
0.8207154742096506;b_19_3
0.8186356073211315;b_19_3
0.8207154742096506;b_19_3
0.8290349417637272;b_19_3
0.8178036605657238;b_19_3
0.8290349417637272;b_19_3
0.8202995008319468;b_19_3
0.8202995008319468;b_19_3
0.836522462562396;b_19_4
0.8236272878535774;b_19_4
0.8306988352745425;b_19_4
0.8302828618968386;b_19_4
0.8377703826955075;b_19_4
0.8282029950083195;b_19_4
0.8306988352745425;b_19_4
0.8386023294509152;b_19_4
0.8361064891846922;b_19_4
0.8361064891846922;b_19_4
0.836522462562396;b_19_5
0.8236272878535774;b_19_5
0.8306988352745425;b_19_5
0.8302828618968386;b_19_5
0.8377703826955075;b_19_5
0.8282029950083195;b_19_5
0.8306988352745425;b_19_5
0.8386023294509152;b_19_5
0.8361064891846922;b_19_5
0.8361064891846922;b_19_5
0.8610648918469218;b_19_6
0.8573211314475874;b_19_6
0.8548252911813644;b_19_6
0.8602329450915142;b_19_6
0.8610648918469218;b_19_6
0.8589850249584027;b_19_6
0.8531613976705491;b_19_6
0.8560732113144759;b_19_6
0.8598169717138103;b_19_6
0.8589850249584027;b_19_6
0.8610648918469218;b_19_7
0.8573211314475874;b_19_7
0.8548252911813644;b_19_7
0.8602329450915142;b_19_7
0.8610648918469218;b_19_7
0.8589850249584027;b_19_7
0.8531613976705491;b_19_7
0.8560732113144759;b_19_7
0.8598169717138103;b_19_7
0.8589850249584027;b_19_7
0.858153078202995;b_19_8
0.8643926788685524;b_19_8
0.867720465890183;b_19_8
0.8643926788685524;b_19_8
0.8648086522462562;b_19_8
0.8693843594009983;b_19_8
0.8618968386023295;b_19_8
0.8698003327787022;b_19_8
0.8668885191347754;b_19_8
0.8689683860232945;b_19_8
0.858153078202995;b_19_9
0.8643926788685524;b_19_9
0.867720465890183;b_19_9
0.8643926788685524;b_19_9
0.8648086522462562;b_19_9
0.8693843594009983;b_19_9
0.8618968386023295;b_19_9
0.8698003327787022;b_19_9
0.8668885191347754;b_19_9
0.8689683860232945;b_19_9
0.8648086522462562;b_19_10
0.8681364392678869;b_19_10
0.870216306156406;b_19_10
0.8656405990016639;b_19_10
0.8652246256239601;b_19_10
0.8689683860232945;b_19_10
0.8648086522462562;b_19_10
0.8710482529118136;b_19_10
0.8689683860232945;b_19_10
0.8731281198003328;b_19_10
0.8648086522462562;b_19_11
0.8681364392678869;b_19_11
0.870216306156406;b_19_11
0.8656405990016639;b_19_11
0.8652246256239601;b_19_11
0.8689683860232945;b_19_11
0.8648086522462562;b_19_11
0.8710482529118136;b_19_11
0.8689683860232945;b_19_11
0.8731281198003328;b_19_11
0.860648918469218;b_19_12
0.8610648918469218;b_19_12
0.8585690515806988;b_19_12
0.8602329450915142;b_19_12
0.8577371048252912;b_19_12
0.8577371048252912;b_19_12
0.858153078202995;b_19_12
0.8589850249584027;b_19_12
0.8573211314475874;b_19_12
0.8594009983361065;b_19_12
0.8614808652246256;b_19_13
0.8598169717138103;b_19_13
0.860648918469218;b_19_13
0.8589850249584027;b_19_13
0.8569051580698835;b_19_13
0.8564891846921797;b_19_13
0.8573211314475874;b_19_13
0.8598169717138103;b_19_13
0.8577371048252912;b_19_13
0.8594009983361065;b_19_13
0.8801996672212978;b_19_14
0.8760399334442596;b_19_14
0.882279534109817;b_19_14
0.8710482529118136;b_19_14
0.8735440931780366;b_19_14
0.8835274542429284;b_19_14
0.8681364392678869;b_19_14
0.8735440931780366;b_19_14
0.8706322795341098;b_19_14
0.8764559068219634;b_19_14
0.8781198003327787;b_19_15
0.8760399334442596;b_19_15
0.8801996672212978;b_19_15
0.8735440931780366;b_19_15
0.8743760399334443;b_19_15
0.8814475873544093;b_19_15
0.8735440931780366;b_19_15
0.8781198003327787;b_19_15
0.8739600665557404;b_19_15
0.8781198003327787;b_19_15
0.8477537437603994;b_19_16
0.858153078202995;b_19_16
0.85108153078203;b_19_16
0.848585690515807;b_19_16
0.8527454242928453;b_19_16
0.8514975041597338;b_19_16
0.8514975041597338;b_19_16
0.8514975041597338;b_19_16
0.8490016638935108;b_19_16
0.8548252911813644;b_19_16
0.8502495840266223;b_19_17
0.8519134775374376;b_19_17
0.8435940099833611;b_19_17
0.8523294509151415;b_19_17
0.846089850249584;b_19_17
0.8419301164725458;b_19_17
0.8502495840266223;b_19_17
0.8406821963394343;b_19_17
0.8498336106489185;b_19_17
0.8544093178036606;b_19_17
